OrganisationID;OrganisationCode;OrganisationType;SubType;Sector;OrganisationStatus;IsPimsManaged;OrganisationName;Address1;Address2;Address3;City;County;Postcode;Latitude;Longitude;ParentODSCode;ParentName;Phone;Email;Website;Fax;
10921186;TAJ83;Hospital;UNKNOWN;Independent Sector;Visible;FALSE;Dorothy Pattison Hospital;Alumwell Close;;;Walsall;;WS2 9XH;52,5821342468;-2,0024216175;TAJ;Black Country Healthcare NHS Foundation Trust;;;;;
10921194;TAJ92;Hospital;UNKNOWN;Independent Sector;Visible;FALSE;Bushey Fields Hospital;Bushey Fields Road;;;Dudley;;DY1 2LZ;52,5029029846;-2,1168382168;TAJ;Black Country Healthcare NHS Foundation Trust;;;;;
10927514;RAJ79;Hospital;UNKNOWN;Independent Sector;Visible;FALSE;Marlborough House (Meht);Victoria Road South;;;Chelmsford;Essex;CM1 1LN;51,735244751;0,4690321982;RAJ;Mid and South Essex NHS Foundation Trust;;;;;
10927524;RAJ91;Hospital;UNKNOWN;Independent Sector;Visible;FALSE;Chelmsford & Essex Hospital;New London Road;;;Chelmsford;;CM2 0QH;51,7309341431;0,470911622;RAJ;Mid and South Essex NHS Foundation Trust;;;;;
10927609;DM802;Hospital;UNKNOWN;NHS Sector;Visible;FALSE;No9 Harley St Phoenix Hospital Group;9 Harley Street;;;London;;W1G 9QY;51,5170478821;-0,1464118809;DM8;Phoenix Hospital Group;;;;;
10927610;DM803;Hospital;UNKNOWN;NHS Sector;Visible;FALSE;No25 Harley St Phoenix Hospital Group;25 Harley Street;;;London;;W1G 9QY;51,5170478821;-0,1464118809;DM8;Phoenix Hospital Group;;;;;
10927611;DM804;Hospital;UNKNOWN;NHS Sector;Visible;TRUE;Phoenix Hospital Chelmsford;Essex Healthcare Park;West Hanningfield Road;;Chelmsford;;CM2 8HN;51,707775116;0,5023775697;DM8;Phoenix Hospital Group;01245 801 234;;https://www.phoenixhospitalgroup.com/our-locations/phoenix-hospital-chelmsford/;;
10935138;GED02;Hospital;UNKNOWN;NHS Sector;Visible;FALSE;Mill Lodge Hospital;Mill Lane;Kegworth;;Derby;;DE74 2EJ;52,8362236023;-1,2759233713;GED;Rushcliffe Care;;;;;
10942469;NVC1H;Hospital;UNKNOWN;NHS Sector;Visible;FALSE;Stourside Hospital;60 Bradley Road;;;Stourbridge;West Midlands;DY8 1UX;52,4599266052;-2,152428627;NVC;Ramsay Healthcare UK Operations Limited;;;;;
10953840;NEF42;Hospital;UNKNOWN;NHS Sector;Visible;FALSE;Nightingale Hospital Exeter;Osprey Road;Sowton Industrial Estate;;Exeter;;EX2 7JG;50,7246551514;-3,4645588398;NEF;Korus Health;;;;;
10953844;GFM01;Hospital;UNKNOWN;NHS Sector;Visible;FALSE;Harley Street Specialist Hospital;Fifth Floor;11 Leadenhall Street;;London;;EC3V 1LP;51,5133743286;-8.3017878234386444E-2;GFM;Medical Innovations Centre Ltd T/A Harley Street Specialist Hospital HQ;;;;;
10953845;GFM02;Hospital;UNKNOWN;NHS Sector;Visible;FALSE;Harley Street Specialist Hospital (Queen Anne Street);18-22 Queen Anne Street;;;London;;W1G 8HU;51,5181999207;-0,1470281482;GFM;Medical Innovations Centre Ltd T/A Harley Street Specialist Hospital HQ;;;;;
10955008;RJ181;Hospital;UNKNOWN;Independent Sector;Visible;TRUE;Harefield Hospital;Hill End Road;Harefield;;Uxbridge;;UB9 6JH;51,6067314148;-0,4827539325;RJ1;Guy's and St Thomas' NHS Foundation Trust;;;;;
10955009;RJ182;Hospital;UNKNOWN;Independent Sector;Visible;TRUE;Royal Brompton Hospital;Sydney Street;;;London;Greater London;SW3 6NP;51,4897422791;-0,1708405465;RJ1;Guy's and St Thomas' NHS Foundation Trust;;;;;
10955136;REFA8;Hospital;UNKNOWN;Independent Sector;Visible;FALSE;Bolitho Hospital;1 Laregan Hill;;;Penzance;Cornwall;TR18 4NY;50,1114044189;-5,548555851;REF;Royal Cornwall Hospitals NHS Trust;;;;;
10955321;REFG4;Hospital;UNKNOWN;Independent Sector;Visible;FALSE;Edward Hain Hospital;Albany Terrace;;;St. Ives;;TR26 2BS;50,2075614929;-5,4790530205;REF;Royal Cornwall Hospitals NHS Trust;;;;;
10955521;R0D0K;Hospital;UNKNOWN;Independent Sector;Visible;FALSE;Wimborne Community Hospital;Victoria Road;;;Wimborne;;BH21 1ER;50,8022003174;-1,995904088;R0D;University Hospitals Dorset NHS Foundation Trust;;;;;
10955535;R0D02;Hospital;UNKNOWN;Independent Sector;Visible;TRUE;Royal Bournemouth Hospital;Castle Lane East;;;Bournemouth;;BH7 7DW;50,7474861145;-1,820505619;R0D;University Hospitals Dorset NHS Foundation Trust;;;;;
10955536;R0D03;Hospital;UNKNOWN;Independent Sector;Visible;TRUE;Christchurch Hospital;Fairmile Road;;;Christchurch;Dorset;BH23 2JX;50,7451667786;-1,7901411057;R0D;University Hospitals Dorset NHS Foundation Trust;01202 486361;;http://www.uhd.nhs.uk;;
10955643;15CAT;Hospital;Hospital;Independent Sector;Visible;TRUE;Clevedon Community Hospital;;Old Street;;Clevedon;;BS21 6BS;51,4378967285;-2,8458766937;NLX;Sirona Care & Health;0;sirona.hello@nhs.net;http://www.sirona-cic.org.uk;;
10956127;V4D7D;Hospital;UNKNOWN;Independent Sector;Visible;FALSE;Brackley Medical Centre & Community Hospital;Wellington Road;;;Brackley;;NN13 6QZ;52,0380439758;-1,1396422386;RTH;Oxford University Hospitals NHS Foundation Trust;;;;;
10956141;Y8J7D;Hospital;UNKNOWN;Independent Sector;Visible;FALSE;Nightingale Hospital Bristol;Uwe Bristol Exhibition & Conference;Filton Road;;Bristol;;BS16 1ZG;51,5033035278;-2,5492568016;RA7;University Hospitals Bristol and Weston NHS Foundation Trust;;;;;
10962427;D4A4S;Hospital;UNKNOWN;Independent Sector;Visible;TRUE;Auden Unit;Hollins Lane;;;Warrington;;WA2 8WA;53,4295196533;-2,6068477631;RW4;Mersey Care NHS Foundation Trust;;;;;
10962561;NMJ1X;Hospital;Hospital;Independent Sector;Visible;TRUE;Cygnet Newham House;;Hemlington Village Road;;Middlesbrough;;TS8 9DE;54,5215911865;-1,2265386581;NMJ;Cygnet Health Care Limited;01642 573640;enquiries@cygnethealth.co.uk;https://www.cygnethealth.co.uk/locations/cygnet-newham-house/;;
10962563;NMJ1F;Hospital;Hospital;Independent Sector;Visible;TRUE;Cygnet Lodge Salford;;Radcliffe Park Crescent;Salford;Manchester;Greater Manchester;M6 7WQ;53,5000610352;-2,3163290024;NMJ;Cygnet Health Care Limited;0161 696 4930;enquiries@cygnethealth.co.uk;https://www.cygnethealth.co.uk/locations/cygnet-lodge-salford/;;
10962580;NMJ2K;Hospital;Hospital;Independent Sector;Visible;TRUE;Cygnet Nield House;;Barrows Green;Bradfield Road;Crewe;Cheshire;CW1 4QW;53,1178665161;-2,4674086571;NMJ;Cygnet Health Care Limited;01270 696510;enquiries@cygnethealth.co.uk;https://www.cygnethealth.co.uk/locations/cygnet-nield-house/;;
10962582;NMJ1G;Hospital;Hospital;Independent Sector;Visible;TRUE;Cygnet Pindar House;;Upper Sheffield Road;;Barnsley;South Yorkshire;S70 4PX;53,5423355103;-1,4685145617;NMJ;Cygnet Health Care Limited;01226 668020;enquiries@cygnethealth.co.uk;https://www.cygnethealth.co.uk/locations/cygnet-pindar-house/;;
10962623;C4M4J;Hospital;Hospital;NHS Sector;Visible;TRUE;University College Hospital Grafton Way Building;;1 Grafton Way;;London;;WC1E 6AS;51,5248908997;-0,1368961632;RRV;University College London Hospitals NHS Foundation Trust;020 3456 7890;;https://www.uclh.nhs.uk/our-services/our-hospitals/hospital-grafton-way;;
10963857;W1R4F;Hospital;UNKNOWN;Independent Sector;Visible;FALSE;Optegra Manchester Hospital;One Didsbury Point;2 The Avenue;Didsbury;Manchester;;M20 2EY;53,4300994873;-2,2499332428;RWY;Calderdale and Huddersfield NHS Foundation Trust;;;;;
10965222;06LAN;Hospital;Hospital;NHS Sector;Visible;TRUE;Bluebird Lodge;Blue Bird Lodge;100 Mansbrook Boulevard;;Ipswich;Suffolk;IP3 9GJ;52,0272521973;1,1984111071;RDE;East Suffolk and North Essex NHS Foundation Trust;01473 322100;;https://www.esneft.nhs.uk/your-visit/information-for-visitors/getting-here/bluebird-lodge/;;
10967641;A4M8P;Hospital;UNKNOWN;NHS Sector;Visible;FALSE;Buckshaw Hospital;Matrix Park;Eaton Avenue;Buckshaw Village;Chorley;Lancashire;PR7 7NA;53,6867790222;-2,672503233;NVC;Ramsay Healthcare UK Operations Limited;;;;;
10967785;TP9H4;Hospital;Hospital;Independent Sector;Visible;TRUE;Community Eyecare Cataract and Surgical Centre Blackpool;;Progress House, Avroe Crescent, Avroe Court, Blackpool;;;;FY4 2DP;53,777256012;-3,0345332623;AAV;Community Health And Eyecare Limited;;;;;
10967875;S3B1A;Hospital;UNKNOWN;Independent Sector;Visible;FALSE;Liverpool Spire Hospital;57 Greenbank Road;;;Liverpool;;L18 1HQ;53,3852767944;-2,9241023064;RBN;St Helens and Knowsley Teaching Hospitals NHS Trust;;;;;
10968862;E4A5N;Hospital;UNKNOWN;NHS Sector;Visible;FALSE;Pioneer Healthcare - Fairfield Independent Hospital;Crank Road;Crank;;St. Helens;;WA11 7RS;53,4845542908;-2,7500593662;NEY;Pioneer Healthcare Limited;;;;;
10968936;E0A3H;Hospital;UNKNOWN;Independent Sector;Visible;FALSE;Royal Sussex County Hospital;Eastern Road;;;Brighton;;BN2 5BE;50,8194694519;-0,118162483;RYR;University Hospitals Sussex NHS Foundation Trust;;;;;
10969865;N6J7V;Hospital;UNKNOWN;Independent Sector;Visible;FALSE;Princess Royal Hospital;Lewes Road;;;Haywards Heath;;RH16 4EX;50,9910964966;-0,0902679935;RYR;University Hospitals Sussex NHS Foundation Trust;;;;;
10969868;G0W1C;Hospital;UNKNOWN;Independent Sector;Visible;FALSE;Royal Alexandra Children's Hospital;Eastern Road;;;Brighton;;BN2 5BE;50,8194694519;-0,118162483;RYR;University Hospitals Sussex NHS Foundation Trust;;;;;
10972523;S6Z6X;Hospital;Hospital;Independent Sector;Visible;TRUE;Community Eyecare Cataract and Surgical Centre Preston;;1-6 Star Building, Oliver's Place, Fulwood, Preston;;;;PR2 9WT;53,7979202271;-2,6897361279;AAV;Community Health And Eyecare Limited;;;;;
10973027;C4H9H;Hospital;UNKNOWN;Independent Sector;Visible;FALSE;Greater Lancashire Hospitals;Wyder Court;Ribbleton;;Preston;;PR2 5BW;53,7864341736;-2,647793293;RXN;Lancashire Teaching Hospitals NHS Foundation Trust;;;;;
10973030;W1K1B;Hospital;UNKNOWN;Independent Sector;Visible;FALSE;Ramsay Fulwood Hall Hospital;Midgery Lane;Fulwood;;Preston;;PR2 9SZ;53,7863235474;-2,6840209961;RXN;Lancashire Teaching Hospitals NHS Foundation Trust;;;;;
10974283;Y7V9O;Hospital;UNKNOWN;Independent Sector;Visible;FALSE;Gstt @ West Valley Hospital;Level 9 Interchange;;;Croydon;;CR0 2RD;51,3795394897;-0,1014473289;RJ1;Guy's and St Thomas' NHS Foundation Trust;;;;;
10974309;E5O6X;Hospital;Mental Health Hospital;NHS Sector;Visible;TRUE;Thomas Leigh;;1E Thomas Lane;Knotty Ash;Liverpool;Merseyside;L14 5NX;53,4164085388;-2,8926389217;RW4;Mersey Care NHS Foundation Trust;0151 250 6097;;https://www.merseycare.nhs.uk/our-services/our-sites/liverpool/leigh-moss;;
10974408;H3S0H;Hospital;UNKNOWN;Independent Sector;Visible;FALSE;Birch Hill Hospital;Birch Road;;;Rochdale;Lancashire;OL12 9QB;53,6402664185;-2,1213715076;R0A;Manchester University NHS Foundation Trust;;;;;
10975661;P2K2D;Hospital;UNKNOWN;Independent Sector;Visible;FALSE;Queens Hospital (Portakabin);Belvedere Road;;;Burton-On-Trent;;DE13 0RB;52,817779541;-1,6563690901;RRE;Midlands Partnership NHS Foundation Trust;;;;;
10975676;A4M4V;Hospital;UNKNOWN;Independent Sector;Visible;FALSE;Spire Healthcare;Fylde Coast Hospital;St. Walburgas Road;;Blackpool;;FY3 8BP;53,8260574341;-3,0195705891;RXL;Blackpool Teaching Hospitals NHS Foundation Trust;;;;;
10975708;T6M9D;Hospital;UNKNOWN;Independent Sector;Visible;FALSE;Meadow Park Independent Hospital;Rivacre Road;;;Ellesmere Port;;CH66 1LL;53,2888717651;-2,9235050678;RW4;Mersey Care NHS Foundation Trust;;;;;
10975752;Z7T1B;Hospital;UNKNOWN;Independent Sector;Visible;FALSE;Halton General Hospital;Hospital Way;;;Runcorn;;WA7 2DA;53,3232727051;-2,6946661472;RW4;Mersey Care NHS Foundation Trust;;;;;
10975758;RW40C;Hospital;Mental Health Hospital;NHS Sector;Visible;TRUE;Rowan View;;Maghull Health Park;Villas Park;Maghull;;L31 1FN;53,5183525085;-2,9114918709;RW4;Mersey Care NHS Foundation Trust;0151 459 5500;;;;
10975765;J4P0Z;Hospital;UNKNOWN;Independent Sector;Visible;FALSE;Broadgreen Hospital;Thomas Drive;;;Liverpool;;L14 3LB;53,4111557007;-2,8979747295;RW4;Mersey Care NHS Foundation Trust;;;;;
10975796;Z0F9G;Hospital;UNKNOWN;Independent Sector;Visible;FALSE;Alder Hey Children's Hospital;Eaton Road;West Derby;;Liverpool;;L12 2AP;53,4212532043;-2,8977813721;RW4;Mersey Care NHS Foundation Trust;;;;;
10975884;E2T4V;Hospital;UNKNOWN;Independent Sector;Visible;FALSE;Newquay Community Hospital;St. Thomas Road;;;Newquay;;TR7 1RQ;50,4110641479;-5,0741977692;RK9;University Hospitals Plymouth NHS Trust;;;;;
10976576;RWWCM;Hospital;Hospital;NHS Sector;Visible;TRUE;Halton Hospital (The Captain Sir Tom Moore Building);;Earls Way;;;;WA7 2HH;53,3218460083;-2,6953785419;RWW;Warrington and Halton Hospitals NHS Foundation Trust;;;;;
10976595;E4K5T;Hospital;UNKNOWN;NHS Sector;Visible;TRUE;Optegra Eye Hospital Newcastle;The Axis Building;Maingate;Team Valley;Gateshead;;NE11 0NQ;54,9433631897;-1,6243394613;NNH;Optegra UK;0800 084 6270;;https://www.optegra.com/nhs/newcastle/;;
10976625;T9U3O;Hospital;UNKNOWN;NHS Sector;Visible;FALSE;Clacton Hospital - (Nics);Tower Road;;;Clacton-On-Sea;;CO15 1LH;51,7860794067;1,1481875181;W1Y6C;North East Essex Integrated Community Services;;;;;
10976937;I5C3I;Hospital;UNKNOWN;Independent Sector;Visible;FALSE;East Lacashire At Wrightington Hospital;Hall Lane;Wrightington;;Wigan;;WN6 9EP;53,5898132324;-2,7114951611;RXR;East Lancashire Hospitals NHS Trust;;;;;
10976983;C0X5O;Hospital;Hospital;Independent Sector;Visible;TRUE;Community Eyecare Cataract and Surgical Centre New Cross;;Unit B&C Ewan Henderson Court, Goodwood Road, Greater London;;;;SE14 6BL;51,4767227173;-3.9653699845075607E-2;AAV;Community Health And Eyecare Limited;;;;;
10976984;D2J5C;Hospital;Hospital;Independent Sector;Visible;TRUE;Community Eyecare Cataract and Surgical Centre Slough;;10 Windsor Road, Slough, Berkshire;;;;SL1 2EJ;51,5084190369;-0,596257031;AAV;Community Health And Eyecare Limited;;;;;
10976985;M7C9U;Hospital;Hospital;Independent Sector;Visible;TRUE;Community Eyecare Cataract and Surgical Centre Coventry;;Orchard Court III, Binley Business Park, Coventry;;;;CV3 2TQ;52,4007453918;-1,4429548979;AAV;Community Health And Eyecare Limited;;;;;
10976999;M3Q5N;Hospital;UNKNOWN;NHS Sector;Visible;FALSE;Taunton Hospital;Musgrove Park Hospital;;;Taunton;;TA1 5DA;51,0115776062;-3,1216795444;DTM;Ultracardiac Ltd;;;;;
10977586;Y6P9X;Hospital;UNKNOWN;NHS Sector;Visible;FALSE;One Health Group Clinic - St Hughs Hospital;Peaks Lane;;;Grimsby;;DN32 9RP;53,5510520935;-7.3805078864097595E-2;NTX;One Health Group;;;;;
10978754;G3Z1Q;Hospital;UNKNOWN;NHS Sector;Visible;FALSE;Sulis Hospital Bath (Foxcote Avenue);Foxcote Avenue;Bath Business Park;Peasedown St. John;Bath;;BA2 8SF;51,3117713928;-2,4134933949;B3W9N;Sulis Hospital Bath;;;;;
10981019;W0L1D;Hospital;UNKNOWN;Independent Sector;Visible;FALSE;Portland Hospital;209 Great Portland Street;;;London;;W1W 5AH;51,52318573;-0,1443608254;RTH;Oxford University Hospitals NHS Foundation Trust;;;;;
10981042;M4E0N;Hospital;UNKNOWN;Independent Sector;Visible;FALSE;Community Hospitals Lchs;Beech House;Witham Park;Waterside South;Lincoln;Lincolnshire;LN5 7JH;53,2264671326;-0,5241347551;RY5;Lincolnshire Community Health Services NHS Trust;;;;;
10982823;V6P5X;Hospital;UNKNOWN;Independent Sector;Visible;FALSE;Clacton And District Hospital;Tower Road;;;Clacton-On-Sea;;CO15 1LH;51,7860794067;1,1481875181;RGR;West Suffolk NHS Foundation Trust;;;;;
10983729;P0O3T;Hospital;Hospital;Independent Sector;Visible;TRUE;Community Eyecare Cataract and Surgical Centre Nottingham;;Unit 1, Commodore Court, Nuthall Road, Nottingham;;;;NG8 5DQ;52,9787864685;-1,1920313835;AAV;Community Health And Eyecare Limited;;;;;
10985023;A7Q0S;Hospital;UNKNOWN;NHS Sector;Visible;FALSE;Ashburton & Buckfastleigh Hospital;9-15 Eastern Road;Ashburton;;Newton Abbot;;TQ13 7AP;50,519367218;-3,7485079765;NEF;Korus Health;;;;;
10985450;N2P2S;Hospital;UNKNOWN;NHS Sector;Visible;FALSE;Bodmin Community Hospital;Boundary Road;;;Bodmin;;PL31 2QT;50,4688224792;-4,7419309616;NEF;Korus Health;;;;;
10985772;G4K6O;Hospital;UNKNOWN;NHS Sector;Visible;FALSE;Clevedon Hospital;Old Street;;;Clevedon;;BS21 6BS;51,4378967285;-2,8458766937;NLX;Sirona Care & Health;;;;;
10985874;F6P2R;Hospital;UNKNOWN;Independent Sector;Visible;FALSE;Sulis Hospital Bath;Foxcote Avenue;Bath Business Park;Peasedown St. John;Bath;;BA2 8SQ;51,3113327026;-2,4165022373;RD1;Royal United Hospitals Bath NHS Foundation Trust;;;;;
10985879;Q7E9H;Hospital;UNKNOWN;NHS Sector;Visible;FALSE;South Bristol Community Hospital;Hengrove Promenade;;;Bristol;;BS14 0DE;51,4128646851;-2,5833427906;NLX;Sirona Care & Health;;;;;
10985890;Y0Y1O;Hospital;UNKNOWN;NHS Sector;Visible;FALSE;Weston Hospital;Weston General Hospital;Grange Road;Uphill;Weston-Super-Mare;;BS23 4TQ;51,3223419189;-2,9713847637;NLX;Sirona Care & Health;;;;;
10985972;B3X1B;Hospital;UNKNOWN;Independent Sector;Visible;FALSE;Cheltenham General Hospital;Sandford Road;;;Cheltenham;;GL53 7AN;51,892124176;-2,0718684196;RTH;Oxford University Hospitals NHS Foundation Trust;;;;;
10988354;C3I0B;Hospital;UNKNOWN;Independent Sector;Visible;FALSE;Burnham On Sea Hospital;6 Love Lane;;;Burnham-On-Sea;;TA8 1ED;51,2388038635;-2,9938616753;RVJ;North Bristol NHS Trust;;;;;
10989136;B4Z5Z;Hospital;UNKNOWN;Independent Sector;Visible;FALSE;The Royal Marsden Hospital (Sutton);Pharmacy Stores (Goods Entrance);Cotswold Road;;Sutton;;SM2 5NF;51,3454551697;-0,1910798252;RPY;The Royal Marsden NHS Foundation Trust;;;;;
10989192;S0A2Y;Hospital;UNKNOWN;Independent Sector;Visible;FALSE;Burcot Hall Hospital;Stoney Lane;;;Bromsgrove;;B60 1LY;52,3334465027;-2,0026707649;RJE;University Hospitals of North Midlands;;;;;
10991258;K3T5L;Hospital;UNKNOWN;Independent Sector;Visible;FALSE;Lincoln County Hospital (Nuh);Lincoln County Hospital;Greetwell Road;;Lincoln;;LN2 5QY;53,2335777283;-0,5196201801;RX1;Nottingham University Hospitals NHS Trust;;;;;
10991260;H4Q5V;Hospital;UNKNOWN;Independent Sector;Visible;FALSE;Pilgrim Hospital (Nuh);Sibsey Road;;;Boston;;PE21 9QS;52,9911270142;-9.9528534337878227E-3;RX1;Nottingham University Hospitals NHS Trust;;;;;
10991261;C1J5J;Hospital;UNKNOWN;Independent Sector;Visible;FALSE;Burton Hospital (Nuh);Queens Hospital;Belvedere Road;;Burton-On-Trent;;DE13 0RB;52,817779541;-1,6563690901;RX1;Nottingham University Hospitals NHS Trust;;;;;
10991262;J0D5Z;Hospital;UNKNOWN;Independent Sector;Visible;FALSE;Royal Derby Hospital (Nuh);Uttoxeter Road;;;Derby;;DE22 3NE;52,91040802;-1,5135121346;RX1;Nottingham University Hospitals NHS Trust;;;;;
10991263;O4B0E;Hospital;UNKNOWN;Independent Sector;Visible;FALSE;Florence Nightingale Community Hospital (Nuh);London Road;;;Derby;;DE1 2QY;52,9143180847;-1,4686318636;RX1;Nottingham University Hospitals NHS Trust;;;;;
10991264;E3B7Q;Hospital;UNKNOWN;Independent Sector;Visible;FALSE;Nottingham Woodthorpe Hospital (Nuh);748 Mansfield Road;Woodthorpe;;Nottingham;;NG5 3FZ;52,9904823303;-1,1386139393;RX1;Nottingham University Hospitals NHS Trust;;;;;
10991305;C9K7A;Hospital;UNKNOWN;Independent Sector;Visible;FALSE;Lincoln Hospital (Nuh);Church Lane;;;Lincoln;;LN2 1QU;53,2380828857;-0,5330854058;RX1;Nottingham University Hospitals NHS Trust;;;;;
10991358;V7B4F;Hospital;UNKNOWN;Independent Sector;Visible;FALSE;Brixham Hospital;Greenswood Road;;;Brixham;;TQ5 9HW;50,3894500732;-3,5138099194;RH8;Royal Devon and Exeter NHS Foundation Trust;;;;;
10991361;E8Q7Z;Hospital;UNKNOWN;Independent Sector;Visible;FALSE;Holsworthy Hospital;Dobles Lane;;;Holsworthy;;EX22 6JQ;50,8183288574;-4,3496479988;RH8;Royal Devon and Exeter NHS Foundation Trust;;;;;
10991365;K0K6H;Hospital;UNKNOWN;Independent Sector;Visible;FALSE;Ilfracombe Hospital;St. Brannocks Park Road;;;Ilfracombe;;EX34 8JF;51,2045211792;-4,1244072914;RH8;Royal Devon and Exeter NHS Foundation Trust;;;;;
10991378;A5W8K;Hospital;UNKNOWN;Independent Sector;Visible;FALSE;Totnes Hospital;Totnes Community Hospital;Coronation Road;;Totnes;;TQ9 5GH;50,4327774048;-3,6841757298;RH8;Royal Devon and Exeter NHS Foundation Trust;;;;;
10991379;K0K1Y;Hospital;UNKNOWN;Independent Sector;Visible;FALSE;Paignton Hospital;Church Street;;;Paignton;;TQ3 3AG;50,4371452332;-3,5687866211;RH8;Royal Devon and Exeter NHS Foundation Trust;;;;;
10991382;K6V4F;Hospital;UNKNOWN;Independent Sector;Visible;FALSE;Torrington Hospital;Calf Street;;;Torrington;;EX38 7BJ;50,9547348022;-4,1369562149;RH8;Royal Devon and Exeter NHS Foundation Trust;;;;;
10991477;Y1W9H;Hospital;UNKNOWN;Independent Sector;Visible;FALSE;Hull Royal Infirmary;Anlaby Road;;;Hull;;HU3 2JZ;53,7441139221;-0,3581312597;RAE;Bradford Teaching Hospitals NHS Foundation Trust;;;;;
10991847;N4Q6N;Hospital;UNKNOWN;Independent Sector;Visible;FALSE;Oaks Hospital;Oaks Place;120 Mile End Road;;Colchester;;CO4 5XR;51,9062995911;0,8949929476;RGR;West Suffolk NHS Foundation Trust;;;;;
10991895;O2C8O;Hospital;UNKNOWN;Independent Sector;Visible;FALSE;New Qe2 Hospital;Howlands;;;Welwyn Garden City;;AL7 4HQ;51,783367157;-0,1886220872;R1L;Essex Partnership University NHS Foundation Trust;;;;;
10992047;X1O9W;Hospital;UNKNOWN;Independent Sector;Visible;FALSE;Royal Preston Hospital;Sharoe Green Lane;Fulwood;;Preston;;PR2 9HT;53,7915115356;-2,7068295479;RAE;Bradford Teaching Hospitals NHS Foundation Trust;;;;;
10992091;L6C6L;Hospital;UNKNOWN;Independent Sector;Visible;FALSE;BMI St. Edmunds Hospital;St. Marys Square;;;Bury St. Edmunds;;IP33 2AA;52,2400779724;0,7194004059;RGR;West Suffolk NHS Foundation Trust;;;;;
10992110;Y3F5U;Hospital;UNKNOWN;Independent Sector;Visible;FALSE;Nuffield Health Leeds Hospital;2 Leighton Street;;;Leeds;;LS1 3EB;53,8006591797;-1,5542573929;RAE;Bradford Teaching Hospitals NHS Foundation Trust;;;;;
